IRRADIATION_WM2,AMBIENT_TEMP_K,MAX_TEMP_K
2.814630646744982,295.58598036647135,296.8386530863459
0.0,296.02122503834784,299.32337594672293
0.0,294.7078125153815,297.29670181603296
2.9001709378614,294.63112178738095,292.07017324730975
33.98932063764704,294.7180171543465,291.37795001682804
45.33509118541024,295.306446906444,298.72902374901264
70.69420090091732,295.856446043376,295.5100371822343
132.47094466017293,295.4284781049118,305.05515075005326
200.01657223462587,296.5861038116072,313.35813695166144
265.25725288072584,296.7045692197676,323.9197270308864
310.5555656276666,296.8101701755889,318.02194141170963
389.0740513242226,298.2847171912773,325.3689283142313
444.0085805077941,298.39249207196667,326.3206434245702
510.70425289712193,298.9149436006319,334.56974697395424
502.3034036180731,299.282194368582,333.67015735292574
581.625954222385,299.3841020064011,340.45711828500123
590.9840574058409,300.1203439734027,343.7496263200484
626.9838566935053,300.825439117045,346.95892966696675
705.454535461442,300.9001020563443,355.49204497965883
754.9929631698402,301.21997462632777,364.0101889650603
807.0188985353467,301.86989854159384,359.1588796653393
818.1067444015692,301.8129019462588,364.6054068266583
812.2297132015975,302.2890828933508,361.63538812796423
848.4804208672839,302.7292051520219,364.2469107737115
907.144844538018,302.8259657153369,368.274525222347
951.1502826957304,303.12595127796,379.434905197538
897.2844086203909,303.5433308333044,360.66118666647566
989.688010898768,303.5507254419368,374.39878585532654
950.7455361181542,304.323729549497,370.9843763036326
966.5841293084932,304.2849041749634,368.42206365059235
971.2810224019952,304.2894737263119,368.9466320404212
904.1933961039108,304.08588768175383,373.41602449362966
895.7190693460786,304.52396129682967,372.38757669955925
141.51032647481355,302.21534918943894,307.25182235649754
110.28612488304246,302.0207378131235,310.44828224169026
60.1722958728021,301.8575977895743,308.726472843468
29.09696956275645,300.5992977239875,304.9116418336296
2.152890688594001,300.0675987316239,301.1676180348418
0.0,300.03727623500464,297.24294877101477
324.9651507309522,296.819369148076,321.06530020811374
361.9851717256713,297.2046594841059,325.6669233300024
397.44028861164816,297.36848130012675,325.25444985824885
456.0025628657119,298.5598224696469,333.8292016857352
555.3801231396233,298.4354770194645,336.1577288526051
626.8338129483042,299.47473619583815,340.316473148499
683.0948329092837,299.86516410173977,345.92268836399245
740.5155589906531,300.3793670947019,356.2169333606505
758.1097659699533,300.6594799635656,358.3405034406894
702.7237414571679,301.5782001154441,355.4812963034517
511.7445889280882,301.3883075435428,339.81984099831715
810.4344876535881,302.0974307991329,360.5811256645912
757.9235683578594,302.11229582476113,363.1213159774587
714.4620294221374,301.8746491610477,354.1122099951358
1035.874136781174,303.38232445029263,376.13994989525537
1051.3841298881005,303.3905507042176,383.0150732648704
899.3339254324485,303.7984014663165,378.51121180104576
904.3885847613705,303.71294869615105,368.8204201581818
905.5769163731364,304.28895348799017,368.9829218914908
580.5461932848257,303.3720677318199,354.2101199958324
753.3460602538115,304.19694872329904,348.7956723479337
795.6367335458926,303.92011001532586,361.23502490064214
973.663855199934,304.70316255640506,376.22415873145627
777.1016920053648,304.5501348765082,359.9803351109022
865.8971450201084,304.92109835612814,371.3067405086696
746.1296114817555,305.61220214002384,359.31810828123906
625.3361999417759,305.26481521235013,347.4485867237141
470.07643029487696,305.3373145010353,341.2395212110446
595.6197026184244,305.21125453309435,351.4257042154258
725.7940214574959,305.32571517712705,362.96895794278765
353.97069772442865,305.2634990521424,336.5336359814263
567.246030586005,304.70452493121746,347.31724401939704
373.43410686646433,305.0899190746167,337.26559412473284
274.09523915679176,305.16779646648524,326.8177999260427
239.2044349244724,304.06848895927214,316.3069481051831
296.9632347632232,303.2995994339988,329.71527942330897
169.80476579608123,304.1911096751994,321.74716236909575
70.94802232230565,303.2226750849509,305.5355884994105
51.50369384330875,302.91334346609176,308.00528102564505
40.88664152030376,301.89385913952344,300.25440869850775
25.664542602687412,301.894216971159,307.2369217350012
24.3222392773256,300.9552724912667,301.1636221543579
9.873511628956711,300.5975545430129,298.8090264254369
3.5688348105380783,300.6770540943431,300.6044821598009
0.0,295.5028596861651,288.39026507351804
12.24301187734816,295.8619871401372,293.1854084588406
42.93331412339332,296.424153877178,301.58447334024254
65.39687514634048,296.1439455223024,293.9974527628281
82.70730470395577,297.08918935092794,304.14450283535945
108.59180053601747,296.1531725462395,299.11625586886413
277.5320484698629,296.8969473950613,317.32151217367516
346.4141635250878,297.3330710109157,313.54681558005143
347.3918491556333,297.92594575058814,320.7694581646145
389.2097310605806,298.65044243464223,329.33798496829473
361.7587225093724,298.1156633510608,322.1029953405011
190.812727573058,298.16361884072114,313.9185321903213
271.65247116604127,298.659351725817,320.8731731798768
370.65277121427874,299.1389476339753,320.752500774
385.5045197230238,299.6085524847927,327.9582952383312
433.4324133991588,299.78941709812017,321.8621554829806
372.8319236913532,300.29552495851925,331.1311333226301
543.0296575469046,301.07547353546187,339.87583136824713
639.4782031779182,300.54414370507567,348.0439879729163
410.840117900187,301.0948072547903,330.4036955631472
706.4657836533556,300.6743375111424,355.50886872700505
611.9938562448224,302.1910927090831,353.02784844556663
551.7641073648547,302.3776411635943,347.5423350287417
1011.3650607569672,302.8699770038124,369.6097285217346
1058.8062003146756,303.4323439956454,383.9592928621802
1026.8351737727098,303.68212606456365,375.74596794908217
813.1492258232394,303.81288283763814,357.5617720013506
762.6296101368226,303.9777383863825,354.6039898788428
919.9694816785922,304.836549533554,365.2744787114076
803.7429729422824,304.2683371896671,361.96538760868833
829.2508114003607,305.18352350145574,374.0768718775157
821.9169756127342,304.91235899122563,368.85804195488436
707.2802600017751,304.55957291342804,357.37370653711633
770.6172738040287,304.9328871809977,365.0443065809285
622.3107531158207,305.5599615145613,354.59550146384714
804.4262084996805,305.5784800169645,359.6274745252859
789.8110236764317,305.8754080438525,362.57362014745405
728.4764150227509,305.79381856076066,353.2864991511857
478.9855864530688,306.02391444097964,341.1758453694208
343.49417963630805,305.1935491850544,327.4719087486535
319.52880523512044,305.23524695030324,326.2336281515932
218.07979819828495,304.4395501996889,320.2878832777977
185.75809298353303,303.89942897229616,310.1934491732699
155.793271040949,303.2119071099436,305.7267745473488
134.7908881913128,303.18304463412466,310.70583276351016
113.94135059299296,301.64638121775374,310.2623637451864
71.40646165444316,302.7929411525101,310.8268805665739
56.66684607975388,301.9762476676818,313.6146654889963
41.79448361169926,302.0983870729252,307.0164587641885
16.453111514420875,301.7675076853805,305.8833614092377
7.399774631929852,301.71749321460624,294.3393878367964
6.2566172825065465,301.2473247406614,296.3600903812729
0.0,300.7592672458098,293.95832883286386
45.91518253256961,295.0135735036268,302.33656346555176
75.76013970292281,295.45035905353814,310.45332066369053
145.66625403625122,295.3005473713351,297.2060580815295
225.09900379033547,296.1664542881068,322.05797108032635
269.72496650859733,296.5802108139009,317.6318006458703
322.245841264864,296.8410252065913,320.03420729595314
500.7825337896148,297.8685320972095,335.40750937226727
577.2747395194965,298.8891687967242,338.32375926373857
568.8844421257463,299.4176940376014,338.461720187451
615.5066958621976,299.2767548148888,346.2820828545922
659.6081607495502,300.03358844579435,347.6013334095768
614.8677290207041,300.98579701955646,337.98945376144576
717.7846414874987,301.0952768818842,352.6732652367102
668.5535437723282,300.6723669846063,351.53924825604514
639.8027289640572,300.92858454562975,341.6762421782957
611.515586486006,301.5955896102797,341.2176402830412
819.4479857263875,301.5375883559784,358.6450329911745
804.2438030226905,301.9825527638625,364.74650872238317
955.0321798584628,303.0785415987048,364.0141098130461
967.4727203962434,303.07152680656696,374.9748174426203
1022.0549155919292,303.45058417694383,378.1156435922071
966.0330667092896,303.71388899282226,375.9974914936965
1101.3469854804086,304.97202323936995,378.75148900016677
973.1693401729882,304.4138605508868,376.9820581412499
666.309663696893,304.26572448833394,351.90789452604895
809.1267743120849,304.2966920132955,360.55319151405314
888.7003829210811,305.5786450784543,366.0531456479521
959.7620261674676,305.52190993097923,371.0723766283642
1017.0110583135736,305.6470464471574,375.60575922958964
779.2763418803931,306.4949884575838,360.7108493449714
600.9025480720118,305.717654314013,347.6319310325092
548.6402017634164,305.9034395903886,348.19409899925444
514.0049660423053,305.4827132991035,345.70218225950833
403.521647002452,305.4410053916513,326.61973964847607
482.9601568684794,305.50095732043314,342.8088290387021
642.5938886157211,306.1145345489651,351.2219811289835
520.6293153034795,306.599127066128,346.70999088235766
483.189837620654,306.46746503036707,332.40261758926937
432.9778760548699,305.42610869904127,331.9651038315778
389.60475511656966,305.9631157942465,330.4478984798791
295.65455923225505,304.6986034882052,329.24769159868464
252.04137012551237,304.7436308883058,324.48469890085045
214.37597435999737,303.5150609075135,317.84479749365
163.85489393635868,303.4589507005504,308.13755768948846
110.9512708895732,302.7068318894144,305.69346921872403
88.91520766332282,302.45428298059244,302.89784075538614
42.49716750734244,302.2330226971297,305.0804599597667
5.1387545687360765,301.6376779568988,299.0584582191678
0.0,301.04226044489536,301.5235492358524
2.0682350853889253,296.1376783357639,296.75925464314537
15.02075845087982,295.82882573640165,290.5610868591927
28.08554872436573,296.5976693153071,292.18909174550214
54.93701837411368,296.43985855187,300.74178042420874
82.73655312177036,297.1691924869552,299.4125389485914
149.08234577000533,297.74474339523624,306.1138774399947
177.47503350669223,298.0704165095472,313.0727444029573
267.11774112731206,298.32306061059484,314.6671152816694
324.1996130572392,299.343643723405,315.3092062884039
